Div;Season;Date;HomeTeam;AwayTeam;FTHG;FTAG;FTR;HTHG;HTAG;HTR;IWH;IWD;IWA;avg_home_spectator;avg_away_spectator
SP1;13_14;21.10.2013;Celta;Levante;0;1;A;0;0;D;2.15;3.3;3.2;19944;14792
SP1;13_14;25.10.2013;Vallecano;Valladolid;0;3;A;0;2;A;2.1;3.3;3.3;9650;16311
SP1;13_14;26.10.2013;Barcelona;Real Madrid;2;1;H;1;0;H;1.8;3.5;4.2;71120;69988
SP1;13_14;26.10.2013;Elche;Granada;0;1;A;0;1;A;1.9;3.45;3.8;14953;19669
SP1;13_14;26.10.2013;Levante;Espanol;3;0;H;2;0;H;2.2;3.3;3.1;14792;20978
SP1;13_14;26.10.2013;Malaga;Celta;0;5;A;0;2;A;1.6;3.8;5.2;27109;19944
SP1;13_14;27.10.2013;Ath Madrid;Betis;5;0;H;1;0;H;1.27;5.2;10.0;44296;34983
SP1;13_14;27.10.2013;Sevilla;Osasuna;2;1;H;0;0;D;1.45;4.0;7.0;28026;16337
SP1;13_14;27.10.2013;Sociedad;Almeria;3;0;H;1;0;H;1.55;3.9;5.6;23367;7709
SP1;13_14;27.10.2013;Villarreal;Valencia;4;1;H;2;0;H;2.1;3.3;3.3;10601;36919
SP1;13_14;28.10.2013;Getafe;Ath Bilbao;0;1;A;0;1;A;2.5;3.3;2.65;8553;36105
SP1;13_14;29.10.2013;Celta;Barcelona;0;3;A;0;1;A;12.0;5.5;1.22;19944;71120
SP1;13_14;29.10.2013;Espanol;Malaga;0;0;D;0;0;D;2.0;3.3;3.6;20978;27109
SP1;13_14;30.10.2013;Osasuna;Vallecano;3;1;H;2;0;H;2.0;3.3;3.6;16337;9650
SP1;13_14;30.10.2013;Real Madrid;Sevilla;7;3;H;3;2;H;1.2;6.0;12.5;69988;28026
SP1;13_14;30.10.2013;Valencia;Almeria;1;2;A;1;0;H;1.37;4.6;7.5;36919;7709
SP1;13_14;30.10.2013;Valladolid;Sociedad;2;2;D;0;1;A;2.65;3.3;2.5;16311;23367
SP1;13_14;31.10.2013;Ath Bilbao;Elche;2;2;D;0;1;A;1.6;3.7;5.4;36105;14953
SP1;13_14;31.10.2013;Betis;Levante;0;0;D;0;0;D;1.8;3.5;4.2;34983;14792
SP1;13_14;31.10.2013;Granada;Ath Madrid;1;2;A;0;1;A;5.4;3.7;1.6;19669;44296
SP1;13_14;31.10.2013;Villarreal;Getafe;0;2;A;0;1;A;1.55;3.9;5.6;10601;8553
SP1;13_14;01.11.2013;Barcelona;Espanol;1;0;H;0;0;D;1.12;8.0;16.0;71120;20978
SP1;13_14;02.11.2013;Almeria;Valladolid;1;0;H;1;0;H;2.2;3.3;3.1;7709;16311
SP1;13_14;02.11.2013;Sevilla;Celta;0;1;A;0;0;D;1.45;4.0;7.0;28026;19944
SP1;13_14;02.11.2013;Sociedad;Osasuna;5;0;H;1;0;H;1.65;3.6;5.1;23367;16337
SP1;13_14;02.11.2013;Vallecano;Real Madrid;2;3;A;0;2;A;12.0;5.5;1.22;9650;69988
SP1;13_14;03.11.2013;Ath Madrid;Ath Bilbao;2;0;H;2;0;H;1.3;5.0;9.0;44296;36105
SP1;13_14;03.11.2013;Getafe;Valencia;0;1;A;0;1;A;2.6;3.2;2.6;8553;36919
SP1;13_14;03.11.2013;Levante;Granada;0;1;A;0;0;D;1.9;3.45;3.8;14792;19669
SP1;13_14;03.11.2013;Malaga;Betis;3;2;H;1;1;D;2.0;3.3;3.6;27109;34983
SP1;13_14;04.11.2013;Elche;Villarreal;0;1;A;0;0;D;3.3;3.3;2.1;14953;10601
SP1;13_14;08.11.2013;Granada;Malaga;3;1;H;0;0;D;2.2;3.3;3.1;19669;27109
SP1;13_14;08.11.2013;Osasuna;Almeria;0;1;A;0;1;A;2.1;3.3;3.3;16337;7709
SP1;13_14;09.11.2013;Ath Bilbao;Levante;2;1;H;0;1;A;1.6;3.7;5.4;36105;14792
SP1;13_14;09.11.2013;Celta;Vallecano;0;2;A;0;1;A;1.9;3.45;3.8;19944;9650
SP1;13_14;09.11.2013;Getafe;Elche;1;1;D;1;0;H;2.0;3.3;3.6;8553;14953
SP1;13_14;09.11.2013;Real Madrid;Sociedad;5;1;H;4;0;H;1.17;6.5;14.0;69988;23367
SP1;13_14;10.11.2013;Betis;Barcelona;1;4;A;0;2;A;9.0;6.0;1.25;34983;71120
SP1;13_14;10.11.2013;Espanol;Sevilla;1;3;A;1;2;A;2.3;3.3;2.9;20978;28026
SP1;13_14;10.11.2013;Valencia;Valladolid;2;2;D;1;1;D;1.5;4.0;6.1;36919;16311
SP1;13_14;10.11.2013;Villarreal;Ath Madrid;1;1;D;0;1;A;3.5;3.4;2.0;10601;44296
SP1;13_14;22.11.2013;Valladolid;Osasuna;0;1;A;0;0;D;2.05;3.3;3.5;16311;16337
SP1;13_14;23.11.2013;Almeria;Real Madrid;0;5;A;0;1;A;10.3;5.5;1.25;7709;69988
SP1;13_14;23.11.2013;Ath Madrid;Getafe;7;0;H;2;0;H;1.3;5.0;9.0;44296;8553
SP1;13_14;23.11.2013;Barcelona;Granada;4;0;H;2;0;H;1.1;8.0;20.0;71120;19669
SP1;13_14;23.11.2013;Sociedad;Celta;4;3;H;1;2;A;1.7;3.6;4.7;23367;19944
SP1;13_14;24.11.2013;Elche;Valencia;2;1;H;0;0;D;2.75;3.3;2.4;14953;36919
SP1;13_14;24.11.2013;Levante;Villarreal;0;3;A;0;1;A;3.1;3.3;2.2;14792;10601
SP1;13_14;24.11.2013;Sevilla;Betis;4;0;H;2;0;H;1.7;3.7;4.5;28026;34983
SP1;13_14;24.11.2013;Vallecano;Espanol;1;4;A;0;1;A;2.3;3.3;2.9;9650;20978
SP1;13_14;25.11.2013;Malaga;Ath Bilbao;1;2;A;1;0;H;2.45;3.3;2.7;27109;36105
SP1;13_14;29.11.2013;Getafe;Levante;1;0;H;0;0;D;1.85;3.45;4.0;8553;14792
SP1;13_14;29.11.2013;Villarreal;Malaga;1;1;D;1;0;H;1.55;3.9;5.6;10601;27109
SP1;13_14;30.11.2013;Celta;Almeria;3;1;H;1;1;D;2.05;3.3;3.5;19944;7709
SP1;13_14;30.11.2013;Elche;Ath Madrid;0;2;A;0;0;D;5.5;3.8;1.57;14953;44296
SP1;13_14;30.11.2013;Espanol;Sociedad;1;2;A;1;0;H;2.2;3.3;3.1;20978;23367
SP1;13_14;30.11.2013;Real Madrid;Valladolid;4;0;H;2;0;H;1.1;8.0;20.0;69988;16311
SP1;13_14;01.12.2013;Ath Bilbao;Barcelona;1;0;H;0;0;D;6.1;4.0;1.5;36105;71120
SP1;13_14;01.12.2013;Betis;Vallecano;2;2;D;1;0;H;1.9;3.45;3.8;34983;9650
SP1;13_14;01.12.2013;Granada;Sevilla;1;2;A;0;1;A;2.55;3.4;2.55;19669;28026
SP1;13_14;01.12.2013;Valencia;Osasuna;3;0;H;1;0;H;1.5;4.0;6.1;36919;16337
SP1;13_14;13.12.2013;Levante;Elche;2;1;H;1;1;D;2.1;3.3;3.3;14792;14953
SP1;13_14;14.12.2013;Barcelona;Villarreal;2;1;H;1;0;H;1.25;6.0;9.0;71120;10601
SP1;13_14;14.12.2013;Malaga;Getafe;1;0;H;0;0;D;2.1;3.3;3.3;27109;8553
SP1;13_14;14.12.2013;Osasuna;Real Madrid;2;2;D;2;1;H;9.0;6.0;1.25;16337;69988
SP1;13_14;14.12.2013;Vallecano;Granada;0;2;A;0;1;A;2.0;3.3;3.6;9650;19669
SP1;13_14;15.12.2013;Almeria;Espanol;0;0;D;0;0;D;2.4;3.3;2.75;7709;20978
SP1;13_14;15.12.2013;Ath Madrid;Valencia;3;0;H;0;0;D;1.4;4.6;6.8;44296;36919
SP1;13_14;15.12.2013;Sevilla;Ath Bilbao;1;1;D;1;1;D;2.2;3.3;3.1;28026;36105
SP1;13_14;15.12.2013;Sociedad;Betis;5;1;H;1;1;D;1.65;3.6;5.1;23367;34983
SP1;13_14;16.12.2013;Valladolid;Celta;3;0;H;0;0;D;2.2;3.3;3.1;16311;19944
SP1;13_14;20.12.2013;Elche;Malaga;0;1;A;0;1;A;2.3;3.3;2.9;14953;27109
SP1;13_14;21.12.2013;Ath Madrid;Levante;3;2;H;1;1;D;1.17;7.0;12.5;44296;14792
SP1;13_14;21.12.2013;Betis;Almeria;0;1;A;0;1;A;1.8;3.5;4.2;34983;7709
SP1;13_14;21.12.2013;Granada;Sociedad;1;3;A;1;2;A;2.5;3.3;2.65;19669;23367
SP1;13_14;21.12.2013;Villarreal;Sevilla;1;2;A;0;1;A;1.85;3.45;4.0;10601;28026
SP1;13_14;22.12.2013;Ath Bilbao;Vallecano;2;1;H;1;0;H;1.42;4.2;7.3;36105;9650
SP1;13_14;22.12.2013;Celta;Osasuna;1;1;D;1;1;D;1.85;3.45;4.0;19944;16337
SP1;13_14;22.12.2013;Espanol;Valladolid;4;2;H;2;0;H;1.8;3.5;4.2;20978;16311
SP1;13_14;22.12.2013;Getafe;Barcelona;2;5;A;2;3;A;7.2;5.0;1.35;8553;71120
SP1;13_14;22.12.2013;Valencia;Real Madrid;2;3;A;1;2;A;5.2;4.0;1.57;36919;69988
SP1;13_14;04.01.2014;Almeria;Granada;3;0;H;2;0;H;2.3;3.3;2.9;7709;19669
SP1;13_14;04.01.2014;Malaga;Ath Madrid;0;1;A;0;0;D;5.6;3.75;1.57;27109;44296
SP1;13_14;04.01.2014;Valencia;Levante;2;0;H;1;0;H;1.55;3.9;5.6;36919;14792
SP1;13_14;04.01.2014;Valladolid;Betis;0;0;D;0;0;D;2.2;3.3;3.1;16311;34983
SP1;13_14;05.01.2014;Barcelona;Elche;4;0;H;2;0;H;1.1;8.0;20.0;71120;14953
SP1;13_14;05.01.2014;Osasuna;Espanol;1;0;H;1;0;H;2.4;3.3;2.75;16337;20978
SP1;13_14;05.01.2014;Sevilla;Getafe;3;0;H;1;0;H;1.55;3.9;5.6;28026;8553
SP1;13_14;05.01.2014;Sociedad;Ath Bilbao;2;0;H;1;0;H;2.3;3.2;3.0;23367;36105
SP1;13_14;06.01.2014;Real Madrid;Celta;3;0;H;0;0;D;1.1;8.0;20.0;69988;19944
SP1;13_14;06.01.2014;Vallecano;Villarreal;2;5;A;0;3;A;3.6;3.3;2.0;9650;10601
SP1;13_14;10.01.2014;Granada;Valladolid;4;0;H;2;0;H;2.0;3.3;3.6;19669;16311
SP1;13_14;11.01.2014;Ath Bilbao;Almeria;6;1;H;3;1;H;1.42;4.2;7.3;36105;7709
SP1;13_14;11.01.2014;Ath Madrid;Barcelona;0;0;D;0;0;D;3.3;3.5;2.1;44296;71120
SP1;13_14;11.01.2014;Celta;Valencia;2;1;H;0;1;A;2.75;3.3;2.4;19944;36919
SP1;13_14;11.01.2014;Elche;Sevilla;1;1;D;0;0;D;3.3;3.3;2.1;14953;28026
SP1;13_14;12.01.2014;Betis;Osasuna;1;2;A;0;1;A;1.9;3.45;3.8;34983;16337
SP1;13_14;12.01.2014;Espanol;Real Madrid;0;1;A;0;0;D;9.0;5.0;1.3;20978;69988
SP1;13_14;12.01.2014;Getafe;Vallecano;0;1;A;0;1;A;1.9;3.5;3.7;8553;9650
SP1;13_14;12.01.2014;Levante;Malaga;1;0;H;1;0;H;2.4;3.3;2.75;14792;27109
SP1;13_14;13.01.2014;Villarreal;Sociedad;5;1;H;3;0;H;1.9;3.5;3.7;10601;23367
SP1;13_14;17.01.2014;Malaga;Valencia;0;0;D;0;0;D;2.6;3.2;2.6;27109;36919
SP1;13_14;18.01.2014;Betis;Real Madrid;0;5;A;0;3;A;10.5;6.0;1.22;34983;69988
SP1;13_14;18.01.2014;Elche;Vallecano;2;0;H;1;0;H;2.2;3.2;3.2;14953;9650
SP1;13_14;18.01.2014;Espanol;Celta;1;0;H;0;0;D;1.9;3.45;3.8;20978;19944
SP1;13_14;18.01.2014;Granada;Osasuna;0;0;D;0;0;D;2.1;3.3;3.3;19669;16337
SP1;13_14;19.01.2014;Ath Madrid;Sevilla;1;1;D;1;0;H;1.37;4.6;7.5;44296;28026
SP1;13_14;19.01.2014;Getafe;Sociedad;2;2;D;1;2;A;2.75;3.3;2.4;8553;23367
SP1;13_14;19.01.2014;Levante;Barcelona;1;1;D;1;1;D;14.0;6.5;1.17;14792;71120
SP1;13_14;19.01.2014;Villarreal;Almeria;2;0;H;1;0;H;1.35;4.8;7.6;10601;7709
SP1;13_14;20.01.2014;Ath Bilbao;Valladolid;4;2;H;0;1;A;1.4;4.6;6.8;36105;16311
SP1;13_14;24.01.2014;Celta;Betis;4;2;H;3;1;H;1.9;3.45;3.8;19944;34983
SP1;13_14;25.01.2014;Real Madrid;Granada;2;0;H;0;0;D;1.07;9.5;22.0;69988;19669
SP1;13_14;25.01.2014;Sevilla;Levante;2;3;A;1;1;D;1.4;4.4;7.3;28026;14792
SP1;13_14;25.01.2014;Valencia;Espanol;2;2;D;2;2;D;1.6;3.7;5.4;36919;20978
SP1;13_14;25.01.2014;Valladolid;Villarreal;1;0;H;1;0;H;4.0;3.45;1.85;16311;10601
SP1;13_14;26.01.2014;Almeria;Getafe;1;0;H;0;0;D;2.3;3.3;2.9;7709;8553
SP1;13_14;26.01.2014;Barcelona;Malaga;3;0;H;1;0;H;1.1;8.0;20.0;71120;27109
SP1;13_14;26.01.2014;Osasuna;Ath Bilbao;1;5;A;1;2;A;3.1;3.3;2.2;16337;36105
SP1;13_14;26.01.2014;Vallecano;Ath Madrid;2;4;A;1;3;A;7.3;4.4;1.4;9650;44296
SP1;13_14;27.01.2014;Sociedad;Elche;4;0;H;2;0;H;1.4;4.6;6.8;23367;14953
SP1;13_14;31.01.2014;Granada;Celta;1;2;A;1;1;D;2.0;3.3;3.6;19669;19944
SP1;13_14;01.02.2014;Barcelona;Valencia;2;3;A;1;1;D;1.15;7.0;15.0;71120;36919
SP1;13_14;01.02.2014;Getafe;Valladolid;0;0;D;0;0;D;2.0;3.3;3.6;8553;16311
SP1;13_14;01.02.2014;Levante;Vallecano;0;0;D;0;0;D;2.0;3.3;3.6;14792;9650
SP1;13_14;01.02.2014;Malaga;Sevilla;3;2;H;1;0;H;2.75;3.3;2.4;27109;28026
SP1;13_14;02.02.2014;Ath Bilbao;Real Madrid;1;1;D;0;0;D;5.4;3.9;1.57;36105;69988
SP1;13_14;02.02.2014;Ath Madrid;Sociedad;4;0;H;1;0;H;1.37;4.6;7.5;44296;23367
SP1;13_14;02.02.2014;Betis;Espanol;2;0;H;0;0;D;2.2;3.4;3.0;34983;20978
SP1;13_14;02.02.2014;Elche;Almeria;1;0;H;0;0;D;2.0;3.3;3.6;14953;7709
SP1;13_14;03.02.2014;Villarreal;Osasuna;3;1;H;0;0;D;1.4;4.6;6.8;10601;16337
SP1;13_14;07.02.2014;Espanol;Granada;1;0;H;0;0;D;1.9;3.45;3.8;20978;19669
SP1;13_14;08.02.2014;Almeria;Ath Madrid;2;0;H;0;0;D;9.0;5.0;1.3;7709;44296
SP1;13_14;08.02.2014;Real Madrid;Villarreal;4;2;H;2;1;H;1.3;5.0;9.0;69988;10601
SP1;13_14;08.02.2014;Valencia;Betis;5;0;H;2;0;H;1.45;4.0;7.0;36919;34983
SP1;13_14;08.02.2014;Vallecano;Malaga;4;1;H;3;0;H;2.4;3.3;2.75;9650;27109
SP1;13_14;09.02.2014;Osasuna;Getafe;2;0;H;1;0;H;2.1;3.3;3.3;16337;8553
SP1;13_14;09.02.2014;Sevilla;Barcelona;1;4;A;1;2;A;6.1;4.0;1.5;28026;71120
SP1;13_14;09.02.2014;Sociedad;Levante;0;0;D;0;0;D;1.5;4.0;6.1;23367;14792
SP1;13_14;09.02.2014;Valladolid;Elche;2;2;D;0;1;A;2.0;3.3;3.6;16311;14953
SP1;13_14;10.02.2014;Celta;Ath Bilbao;0;0;D;0;0;D;3.1;3.3;2.2;19944;36105
SP1;13_14;14.02.2014;Elche;Osasuna;0;0;D;0;0;D;2.1;3.3;3.3;14953;16337
SP1;13_14;15.02.2014;Ath Madrid;Valladolid;3;0;H;2;0;H;1.2;5.8;13.0;44296;16311
SP1;13_14;15.02.2014;Barcelona;Vallecano;6;0;H;2;0;H;1.08;9.5;22.0;71120;9650
SP1;13_14;15.02.2014;Levante;Almeria;1;0;H;0;0;D;2.0;3.3;3.6;14792;7709
SP1;13_14;15.02.2014;Villarreal;Celta;0;2;A;0;0;D;1.5;4.0;6.1;10601;19944
SP1;13_14;16.02.2014;Ath Bilbao;Espanol;1;2;A;0;1;A;1.55;3.9;5.6;36105;20978
SP1;13_14;16.02.2014;Getafe;Real Madrid;0;3;A;0;2;A;9.0;5.0;1.3;8553;69988
SP1;13_14;16.02.2014;Granada;Betis;1;0;H;1;0;H;2.1;3.3;3.3;19669;34983
SP1;13_14;16.02.2014;Sevilla;Valencia;0;0;D;0;0;D;2.1;3.3;3.3;28026;36919
SP1;13_14;17.02.2014;Malaga;Sociedad;0;1;A;0;1;A;2.65;3.3;2.5;27109;23367
SP1;13_14;21.02.2014;Valladolid;Levante;1;1;D;0;1;A;2.1;3.3;3.3;16311;14792
SP1;13_14;22.02.2014;Almeria;Malaga;0;0;D;0;0;D;2.4;3.3;2.75;7709;27109
SP1;13_14;22.02.2014;Celta;Getafe;1;1;D;0;1;A;1.85;3.45;4.0;19944;8553
SP1;13_14;22.02.2014;Real Madrid;Elche;3;0;H;1;0;H;1.07;9.5;22.0;69988;14953
SP1;13_14;22.02.2014;Sociedad;Barcelona;3;1;H;1;1;D;7.6;4.8;1.35;23367;71120
SP1;13_14;23.02.2014;Betis;Ath Bilbao;0;2;A;0;1;A;3.1;3.3;2.2;34983;36105
SP1;13_14;23.02.2014;Osasuna;Ath Madrid;3;0;H;3;0;H;7.0;4.0;1.45;16337;44296
SP1;13_14;23.02.2014;Valencia;Granada;2;1;H;0;0;D;1.45;4.0;7.0;36919;19669
SP1;13_14;23.02.2014;Vallecano;Sevilla;0;1;A;0;0;D;3.1;3.3;2.2;9650;28026
SP1;13_14;24.02.2014;Espanol;Villarreal;1;2;A;0;1;A;2.6;3.2;2.6;20978;10601
SP1;13_14;28.02.2014;Ath Bilbao;Granada;4;0;H;2;0;H;1.45;4.0;7.0;36105;19669
SP1;13_14;01.03.2014;Elche;Celta;1;0;H;0;0;D;2.3;3.3;2.9;14953;19944
SP1;13_14;01.03.2014;Getafe;Espanol;0;0;D;0;0;D;2.4;3.3;2.75;8553;20978
SP1;13_14;01.03.2014;Levante;Osasuna;2;0;H;2;0;H;2.1;3.3;3.3;14792;16337
SP1;13_14;01.03.2014;Malaga;Valladolid;1;1;D;1;1;D;1.8;3.5;4.2;27109;16311
SP1;13_14;02.03.2014;Ath Madrid;Real Madrid;2;2;D;2;1;H;3.3;3.3;2.1;44296;69988
SP1;13_14;02.03.2014;Barcelona;Almeria;4;1;H;2;1;H;1.07;9.5;22.0;71120;7709
SP1;13_14;02.03.2014;Sevilla;Sociedad;1;0;H;0;0;D;2.1;3.3;3.3;28026;23367
SP1;13_14;02.03.2014;Vallecano;Valencia;1;0;H;0;0;D;3.6;3.3;2.0;9650;36919
SP1;13_14;02.03.2014;Villarreal;Betis;1;1;D;0;0;D;1.4;4.4;7.3;10601;34983
SP1;13_14;08.03.2014;Betis;Getafe;2;0;H;2;0;H;1.95;3.35;3.7;34983;8553
SP1;13_14;08.03.2014;Celta;Ath Madrid;0;2;A;0;0;D;4.2;3.5;1.8;19944;44296
SP1;13_14;08.03.2014;Granada;Villarreal;2;0;H;2;0;H;3.1;3.3;2.2;19669;10601
SP1;13_14;08.03.2014;Valladolid;Barcelona;1;0;H;1;0;H;10.5;6.0;1.22;16311;71120
SP1;13_14;09.03.2014;Almeria;Sevilla;1;3;A;0;1;A;3.2;3.2;2.2;7709;28026
SP1;13_14;09.03.2014;Espanol;Elche;3;1;H;2;0;H;1.8;3.5;4.2;20978;14953
SP1;13_14;09.03.2014;Real Madrid;Levante;3;0;H;1;0;H;1.07;9.5;22.0;69988;14792
SP1;13_14;09.03.2014;Valencia;Ath Bilbao;1;1;D;1;0;H;2.2;3.3;3.1;36919;36105
SP1;13_14;10.03.2014;Osasuna;Malaga;0;2;A;0;1;A;2.2;3.2;3.2;16337;27109
SP1;13_14;10.03.2014;Sociedad;Vallecano;2;3;A;2;1;H;1.45;4.0;7.0;23367;9650
SP1;13_14;14.03.2014;Getafe;Granada;3;3;D;2;1;H;2.1;3.3;3.3;8553;19669
SP1;13_14;15.03.2014;Ath Madrid;Espanol;1;0;H;0;0;D;1.28;5.2;10.0;44296;20978
SP1;13_14;15.03.2014;Levante;Celta;0;1;A;0;1;A;2.3;3.2;3.0;14792;19944
SP1;13_14;15.03.2014;Malaga;Real Madrid;0;1;A;0;1;A;9.0;6.0;1.25;27109;69988
SP1;13_14;15.03.2014;Vallecano;Almeria;3;1;H;1;0;H;1.9;3.45;3.8;9650;7709
SP1;13_14;16.03.2014;Barcelona;Osasuna;7;0;H;3;0;H;1.08;9.5;22.0;71120;16337
SP1;13_14;16.03.2014;Elche;Betis;0;0;D;0;0;D;2.3;3.3;2.9;14953;34983
SP1;13_14;16.03.2014;Sevilla;Valladolid;4;1;H;2;0;H;1.4;4.4;7.3;28026;16311
SP1;13_14;16.03.2014;Sociedad;Valencia;1;0;H;0;0;D;2.1;3.3;3.3;23367;36919
SP1;13_14;17.03.2014;Villarreal;Ath Bilbao;1;1;D;0;0;D;2.2;3.3;3.1;10601;36105
SP1;13_14;21.03.2014;Celta;Malaga;0;2;A;0;2;A;2.2;3.2;3.2;19944;27109
SP1;13_14;22.03.2014;Ath Bilbao;Getafe;1;0;H;1;0;H;1.4;4.4;7.3;36105;8553
SP1;13_14;22.03.2014;Espanol;Levante;0;0;D;0;0;D;1.8;3.4;4.4;20978;14792
SP1;13_14;22.03.2014;Granada;Elche;1;0;H;0;0;D;2.1;3.2;3.4;19669;14953
SP1;13_14;22.03.2014;Valladolid;Vallecano;1;1;D;1;1;D;2.3;3.3;2.9;16311;9650
SP1;13_14;23.03.2014;Betis;Ath Madrid;0;2;A;0;0;D;5.0;3.9;1.6;34983;44296
SP1;13_14;23.03.2014;Osasuna;Sevilla;1;2;A;0;2;A;2.9;3.3;2.3;16337;28026
SP1;13_14;23.03.2014;Real Madrid;Barcelona;3;4;A;2;2;D;2.3;3.5;3.0;69988;71120
SP1;13_14;23.03.2014;Valencia;Villarreal;2;1;H;2;0;H;2.2;3.3;3.1;36919;10601
SP1;13_14;24.03.2014;Almeria;Sociedad;4;3;H;1;1;D;3.3;3.3;2.1;7709;23367
SP1;13_14;25.03.2014;Elche;Ath Bilbao;0;0;D;0;0;D;3.6;3.3;2.0;14953;36105
SP1;13_14;25.03.2014;Malaga;Espanol;1;2;A;1;1;D;2.2;3.2;3.2;27109;20978
SP1;13_14;26.03.2014;Ath Madrid;Granada;1;0;H;0;0;D;1.2;5.8;13.0;44296;19669
SP1;13_14;26.03.2014;Barcelona;Celta;3;0;H;2;0;H;1.07;9.5;22.0;71120;19944
SP1;13_14;26.03.2014;Sevilla;Real Madrid;2;1;H;1;1;D;5.4;4.0;1.55;28026;69988
SP1;13_14;26.03.2014;Vallecano;Osasuna;1;0;H;0;0;D;2.0;3.2;3.75;9650;16337
SP1;13_14;27.03.2014;Almeria;Valencia;2;2;D;0;2;A;3.3;3.3;2.1;7709;36919
SP1;13_14;27.03.2014;Getafe;Villarreal;0;1;A;0;1;A;3.1;3.3;2.2;8553;10601
SP1;13_14;27.03.2014;Levante;Betis;1;3;A;1;1;D;2.2;3.3;3.1;14792;34983
SP1;13_14;27.03.2014;Sociedad;Valladolid;1;0;H;1;0;H;1.5;4.0;6.1;23367;16311
SP1;13_14;29.03.2014;Ath Bilbao;Ath Madrid;1;2;A;1;1;D;2.65;3.3;2.5;36105;44296
SP1;13_14;29.03.2014;Celta;Sevilla;1;0;H;0;0;D;3.3;3.3;2.1;19944;28026
SP1;13_14;29.03.2014;Espanol;Barcelona;0;1;A;0;0;D;9.0;5.0;1.3;20978;71120
SP1;13_14;29.03.2014;Real Madrid;Vallecano;5;0;H;1;0;H;1.07;9.5;22.0;69988;9650
SP1;13_14;30.03.2014;Osasuna;Sociedad;1;1;D;0;1;A;2.9;3.3;2.3;16337;23367
SP1;13_14;30.03.2014;Valencia;Getafe;1;3;A;1;2;A;1.4;4.6;7.0;36919;8553
SP1;13_14;30.03.2014;Valladolid;Almeria;1;0;H;1;0;H;1.85;3.45;4.0;16311;7709
SP1;13_14;30.03.2014;Villarreal;Elche;1;1;D;1;1;D;1.5;4.0;6.1;10601;14953
SP1;13_14;31.03.2014;Betis;Malaga;1;2;A;1;0;H;;;;34983;27109
SP1;13_14;31.03.2014;Granada;Levante;0;2;A;0;0;D;1.9;3.45;3.8;19669;14792
SP1;13_14;04.04.2014;Almeria;Osasuna;1;2;A;0;2;A;2.2;3.2;3.2;7709;16337
SP1;13_14;05.04.2014;Ath Madrid;Villarreal;1;0;H;1;0;H;1.55;4.0;5.4;44296;10601
SP1;13_14;05.04.2014;Barcelona;Betis;3;1;H;1;0;H;1.07;9.5;22.0;71120;34983
SP1;13_14;05.04.2014;Sociedad;Real Madrid;0;4;A;0;1;A;5.2;4.2;1.55;23367;69988
SP1;13_14;05.04.2014;Vallecano;Celta;3;0;H;1;0;H;2.05;3.2;3.6;9650;19944
SP1;13_14;06.04.2014;Elche;Getafe;1;0;H;0;0;D;2.1;3.2;3.4;14953;8553
SP1;13_14;06.04.2014;Malaga;Granada;4;1;H;2;0;H;1.9;3.45;3.8;27109;19669
SP1;13_14;06.04.2014;Sevilla;Espanol;4;1;H;2;0;H;1.6;3.9;5.0;28026;20978
SP1;13_14;06.04.2014;Valladolid;Valencia;0;0;D;0;0;D;2.85;3.3;2.35;16311;36919
SP1;13_14;07.04.2014;Levante;Ath Bilbao;1;2;A;0;2;A;3.6;3.3;2.0;14792;36105
SP1;13_14;11.04.2014;Osasuna;Valladolid;0;0;D;0;0;D;2.0;3.3;3.6;16337;16311
SP1;13_14;12.04.2014;Celta;Sociedad;2;2;D;1;2;A;2.6;3.2;2.6;19944;23367
SP1;13_14;12.04.2014;Granada;Barcelona;1;0;H;1;0;H;9.0;6.0;1.25;19669;71120
SP1;13_14;12.04.2014;Real Madrid;Almeria;4;0;H;1;0;H;1.05;11.0;25.0;69988;7709
SP1;13_14;12.04.2014;Villarreal;Levante;1;0;H;0;0;D;;;;10601;14792
SP1;13_14;13.04.2014;Betis;Sevilla;0;2;A;0;1;A;3.3;3.3;2.1;34983;28026
SP1;13_14;13.04.2014;Espanol;Vallecano;2;2;D;1;1;D;1.8;3.5;4.2;20978;9650
SP1;13_14;13.04.2014;Getafe;Ath Madrid;0;2;A;0;1;A;7.0;4.0;1.45;8553;44296
SP1;13_14;13.04.2014;Valencia;Elche;2;1;H;1;1;D;1.65;3.6;5.1;36919;14953
SP1;13_14;14.04.2014;Ath Bilbao;Malaga;3;0;H;1;0;H;1.5;4.0;6.1;36105;27109
SP1;13_14;18.04.2014;Ath Madrid;Elche;2;0;H;0;0;D;1.2;6.0;12.5;44296;14953
SP1;13_14;19.04.2014;Levante;Getafe;0;0;D;0;0;D;2.4;3.3;2.75;14792;8553
SP1;13_14;19.04.2014;Osasuna;Valencia;1;1;D;1;0;H;2.6;3.2;2.6;16337;36919
SP1;13_14;19.04.2014;Sociedad;Espanol;2;1;H;1;1;D;1.6;3.9;5.0;23367;20978
SP1;13_14;20.04.2014;Almeria;Celta;2;4;A;1;1;D;2.3;3.3;2.9;7709;19944
SP1;13_14;20.04.2014;Barcelona;Ath Bilbao;2;1;H;0;0;D;1.25;6.0;9.0;71120;36105
SP1;13_14;20.04.2014;Sevilla;Granada;4;0;H;1;0;H;1.35;5.0;7.2;28026;19669
